#Time px py pz qx qy qz qw
1560004914.20458269 31.670787811279297 20.8138427734375 0.0 0.0 0.0 -0.44088172429229733 0.897565209433304
1560004914.22956085 31.67510223388672 20.808359146118164 0.0 0.0 0.0 -0.44894701576653107 0.8935583791976471
1560004914.25452280 31.674728393554688 20.797504425048828 0.0 0.0 0.0 -0.4545077876844442 0.8907427636159566
1560004914.27951169 31.674694061279297 20.801776885986328 0.0 0.0 0.0 -0.4625199640998665 0.8866088668680561
1560004914.30454564 31.673423767089844 20.80453109741211 0.0 0.0 0.0 -0.46832662299940425 0.8835554165925155
1560004914.32948780 31.67488670349121 20.77397918701172 0.0 0.0 0.0 -0.4755019873903485 0.8797146469099107
1560004914.35446072 31.676082611083984 20.778127670288086 0.0 0.0 0.0 -0.4828114601486086 0.875724325315432
1560004914.37949586 31.67971420288086 20.7831974029541 0.0 0.0 0.0 -0.49100427537832464 0.8711571623766898
1560004914.40449572 31.675453186035156 20.780433654785156 0.0 0.0 0.0 -0.4982051247092819 0.8670591985057357
1560004914.42951274 31.675111770629883 20.77351951599121 0.0 0.0 0.0 -0.5056235686824043 0.8627541983629345
1560004914.45443773 31.644062042236328 20.77102279663086 0.0 0.0 0.0 -0.5136133310554288 0.8580217632217417
1560004914.47945166 31.63620948791504 20.761056900024414 0.0 0.0 0.0 -0.5239412806963007 0.8517543861832002
1560004914.50441766 31.63604736328125 20.757448196411133 0.0 0.0 0.0 -0.530931755283226 0.8474145804928497
1560004914.52946877 31.63468360900879 20.74919319152832 0.0 0.0 0.0 -0.5375887852688849 0.8432071500842037
1560004914.55443478 31.635921478271484 20.7371826171875 0.0 0.0 0.0 -0.5448859688276105 0.8385101555585336
1560004914.57944679 31.63340187072754 20.74057388305664 0.0 0.0 0.0 -0.55085395111443 0.8346016562058939
1560004914.60438466 31.633493423461914 20.72755241394043 0.0 0.0 0.0 -0.5567431987608895 0.8306846637765096
1560004914.62942171 31.633440017700195 20.730802536010742 0.0 0.0 0.0 -0.5632747701561889 0.826269649270438
1560004914.65441179 31.634384155273438 20.726835250854492 0.0 0.0 0.0 -0.569096150012157 0.8222709845551772
1560004914.67936182 31.63237953186035 20.720539093017578 0.0 0.0 0.0 -0.5749794638666427 0.8181678410519617
1560004914.70438170 31.633256912231445 20.70217514038086 0.0 0.0 0.0 -0.5810437508215401 0.8138723239128087
1560004914.72937369 31.631160736083984 20.704448699951172 0.0 0.0 0.0 -0.5867000997319292 0.809804293008221
1560004914.75434566 31.628021240234375 20.690954208374023 0.0 0.0 0.0 -0.592277446710806 0.8057340914456385
1560004914.77934480 31.62826919555664 20.69084930419922 0.0 0.0 0.0 -0.5983978618917755 0.8011991006506132
1560004914.80437374 31.627445220947266 20.68988037109375 0.0 0.0 0.0 -0.6047786619649046 0.7963936024554314
1560004914.82939386 31.621540069580078 20.667911529541016 0.0 0.0 0.0 -0.6108236000081132 0.7917667141735174
1560004914.85431671 31.61752700805664 20.66994857788086 0.0 0.0 0.0 -0.6173772014018972 0.7866672684109598
1560004914.87932968 31.61107063293457 20.671239852905273 0.0 0.0 0.0 -0.6236329303888004 0.7817173198379818
1560004914.90427780 31.61058807373047 20.663326263427734 0.0 0.0 0.0 -0.6305572252920741 0.7761427611154798
1560004914.92934775 31.61034393310547 20.66047477722168 0.0 0.0 0.0 -0.6373021728497085 0.7706140022612101
1560004914.95433974 31.60664176940918 20.655494689941406 0.0 0.0 0.0 -0.6442322662100272 0.7648299073479624
1560004914.97929978 31.60703468322754 20.640249252319336 0.0 0.0 0.0 -0.6513756503505074 0.7587554033616194
1560004915.00426865 31.592931747436523 20.644411087036133 0.0 0.0 0.0 -0.6574130297720593 0.753530429568655
1560004915.02931166 31.602741241455078 20.637603759765625 0.0 0.0 0.0 -0.6650232400973135 0.7468226631071603
1560004915.05428171 31.5867919921875 20.633630752563477 0.0 0.0 0.0 -0.670988952120484 0.7414673466392535
1560004915.07930684 31.572965621948242 20.63629913330078 0.0 0.0 0.0 -0.6771999961583398 0.7357989978269505
1560004915.10430765 31.586204528808594 20.629850387573242 0.0 0.0 0.0 -0.6851501366917692 0.7284018740992161
1560004915.12931275 31.5679988861084 20.63127899169922 0.0 0.0 0.0 -0.6907287856987647 0.7231139222882589
1560004915.15423965 31.56371307373047 20.625009536743164 0.0 0.0 0.0 -0.6972532304125395 0.7168248968048461
1560004915.17925572 31.578641891479492 20.61086082458496 0.0 0.0 0.0 -0.7047473746751971 0.7094583411930663
1560004915.20426273 31.553625106811523 20.60780143737793 0.0 0.0 0.0 -0.7105166312222568 0.7036804081090899
1560004915.22926664 31.552690505981445 20.596540451049805 0.0 0.0 0.0 -0.7167650789203162 0.6973147220877765
1560004915.25413871 31.554759979248047 20.58344268798828 0.0 0.0 0.0 -0.7233518758737928 0.6904795896113549
1560004915.27918863 31.550397872924805 20.596033096313477 0.0 0.0 0.0 -0.7289866038525081 0.6845279624701873
1560004915.30421185 31.545700073242188 20.578380584716797 0.0 0.0 0.0 -0.7349908962047835 0.6780769738725015
1560004915.32919884 31.542865753173828 20.59532356262207 0.0 0.0 0.0 -0.7406736960007325 0.6718649239636004
1560004915.35409069 31.535680770874023 20.581111907958984 0.0 0.0 0.0 -0.7464280787337125 0.6654660947620837
1560004915.37909365 31.5360164642334 20.585556030273438 0.0 0.0 0.0 -0.7521113129906747 0.6590360937546921
1560004915.40413070 31.53349494934082 20.56941795349121 0.0 0.0 0.0 -0.7578726320821941 0.6524025394959827
1560004915.42908072 31.527042388916016 20.568561553955078 0.0 0.0 0.0 -0.7633772745138574 0.6459528905081194
1560004915.45408273 31.522096633911133 20.574792861938477 0.0 0.0 0.0 -0.7686679929758218 0.6396479630034964
1560004915.47909880 31.51918601989746 20.562896728515625 0.0 0.0 0.0 -0.7744137183555616 0.6326795340634251
1560004915.50410867 31.522201538085938 20.557254791259766 0.0 0.0 0.0 -0.7802073914644707 0.6255209239539521
1560004915.52904677 31.51350975036621 20.55173110961914 0.0 0.0 0.0 -0.7856296456710211 0.6186970662956355
1560004915.55408382 31.5124454498291 20.54399871826172 0.0 0.0 0.0 -0.7913109848186349 0.6114138739882847
1560004915.57902575 31.498924255371094 20.532182693481445 0.0 0.0 0.0 -0.7964035779251877 0.604765525694016
1560004915.60411978 31.525794982910156 20.5238037109375 0.0 0.0 0.0 -0.8034626558323721 0.5953551550820663
1560004915.62903666 31.49918556213379 20.525537490844727 0.0 0.0 0.0 -0.8075223809466561 0.5898369302360134
1560004915.65405083 31.49614143371582 20.51484489440918 0.0 0.0 0.0 -0.8129553673573544 0.5823260003510654
1560004915.67900586 31.48589515686035 20.524023056030273 0.0 0.0 0.0 -0.8176556637356479 0.5757075781688277
1560004915.70403266 31.48465347290039 20.51170539855957 0.0 0.0 0.0 -0.8230078918890783 0.5680299374929944
1560004915.72900987 31.473705291748047 20.513378143310547 0.0 0.0 0.0 -0.8279618057270601 0.560784493595522
1560004915.75397277 31.498291015625 20.483436584472656 0.0 0.0 0.0 -0.8346761389272003 0.5507410853618797
1560004915.77894974 31.49411964416504 20.485824584960938 0.0 0.0 0.0 -0.8389596453280844 0.5441936360441699
1560004915.80393767 31.502853393554688 20.468706130981445 0.0 0.0 0.0 -0.8444674287991231 0.5356069096804089
1560004915.82894564 31.47610855102539 20.477516174316406 0.0 0.0 0.0 -0.8481805337443522 0.5297072608310612
1560004915.85390782 31.457963943481445 20.494579315185547 0.0 0.0 0.0 -0.8519082392714227 0.5236910843822574
1560004915.87890673 31.45082664489746 20.500497817993164 0.0 0.0 0.0 -0.8559922722402273 0.5169886167654103
1560004915.90390968 31.445419311523438 20.49226951599121 0.0 0.0 0.0 -0.8605540069425299 0.5093592063908887
1560004915.92889881 31.4400577545166 20.491559982299805 0.0 0.0 0.0 -0.865071185997072 0.5016491235491388
1560004915.95387769 31.43498420715332 20.48322868347168 0.0 0.0 0.0 0.8693634561579048 -0.4941732298467642
1560004915.97890377 31.436054229736328 20.482133865356445 0.0 0.0 0.0 0.8738912382447737 -0.486121490698587
1560004916.00390077 31.428022384643555 20.483306884765625 0.0 0.0 0.0 0.8782175695971325 -0.47826133070833327
1560004916.02885866 31.434616088867188 20.478927612304688 0.0 0.0 0.0 0.8830382171304171 -0.46930108362024286
1560004916.05383086 31.425031661987305 20.4743595123291 0.0 0.0 0.0 0.8873103742383393 -0.46117274395720576
1560004916.07882476 31.418102264404297 20.47415542602539 0.0 0.0 0.0 0.8911977457047197 -0.4536150108305784
1560004916.10385776 31.418561935424805 20.480804443359375 0.0 0.0 0.0 0.8958419785474789 -0.444372759597321
1560004916.12887383 31.40993881225586 20.475509643554688 0.0 0.0 0.0 0.8999828252126624 -0.43592535407135313
1560004916.15378571 31.404911041259766 20.47797393798828 0.0 0.0 0.0 0.9042525196991573 -0.42699810376361746
1560004916.17883873 31.402957916259766 20.475399017333984 0.0 0.0 0.0 0.9085978435320529 -0.4176720708030441
1560004916.20382881 31.39255714416504 20.46864891052246 0.0 0.0 0.0 0.912654478988012 -0.4087319439230564
1560004916.22874475 31.39164924621582 20.46931266784668 0.0 0.0 0.0 0.917038010002772 -0.39879980969172457
1560004916.25375366 31.385282516479492 20.468379974365234 0.0 0.0 0.0 0.921183761442974 -0.38912784230092573
1560004916.27877283 31.383949279785156 20.46772003173828 0.0 0.0 0.0 0.9254358747307081 -0.37890426463872
1560004916.30379081 31.3762264251709 20.464868545532227 0.0 0.0 0.0 0.9296294042548066 -0.3684958218824924
1560004916.32880378 31.3756103515625 20.465824127197266 0.0 0.0 0.0 0.9338078451999353 -0.35777494077010696
1560004916.35370564 31.364110946655273 20.466106414794922 0.0 0.0 0.0 0.9375862768131563 -0.3477527476981933
1560004916.37876582 31.36251449584961 20.463281631469727 0.0 0.0 0.0 0.9414209184589581 -0.3372338273185114
1560004916.40378976 31.354825973510742 20.463363647460938 0.0 0.0 0.0 0.9450566385959928 -0.3269066378121483
1560004916.42868066 31.348520278930664 20.458919525146484 0.0 0.0 0.0 0.9487196184536258 -0.31611878394237597
1560004916.45373178 31.33991813659668 20.46160888671875 0.0 0.0 0.0 0.9519514518119472 -0.3062489728850136
1560004916.47873282 31.34250259399414 20.461944580078125 0.0 0.0 0.0 0.9553695547235672 -0.29541329338283445
1560004916.50367785 31.335330963134766 20.45656394958496 0.0 0.0 0.0 0.9588938174535626 -0.28376512620358024
1560004916.52869368 31.325016021728516 20.454496383666992 0.0 0.0 0.0 0.9618365081056693 -0.273624800913756
1560004916.55363083 31.326534271240234 20.461877822875977 0.0 0.0 0.0 0.9647645877004902 -0.26311459541253684
1560004916.57861781 31.31203269958496 20.464820861816406 0.0 0.0 0.0 0.9673571475651286 -0.2534169470549633
1560004916.60362577 31.311180114746094 20.464942932128906 0.0 0.0 0.0 0.9700069036424761 -0.24307736810722608
1560004916.62868977 31.292213439941406 20.47235679626465 0.0 0.0 0.0 0.9724124423770454 -0.2332681759484339
1560004916.65360284 31.288883209228516 20.46894645690918 0.0 0.0 0.0 0.9747967976625168 -0.2230946060910091
1560004916.67857981 31.295597076416016 20.467018127441406 0.0 0.0 0.0 0.9771664494166024 -0.21247524593361622
1560004916.70356274 31.279882431030273 20.46981430053711 0.0 0.0 0.0 0.9791037944348912 -0.20336115588577547
1560004916.72856164 31.27593231201172 20.4697265625 0.0 0.0 0.0 0.981156193260506 -0.19321626335935815
1560004916.75354075 31.27199363708496 20.470300674438477 0.0 0.0 0.0 0.9829914618220302 -0.18365126186603825
1560004916.77859163 31.261938095092773 20.479970932006836 0.0 0.0 0.0 0.9845200573590291 -0.17527195057331352
1560004916.80351377 31.25948143005371 20.477325439453125 0.0 0.0 0.0 0.9861055856371783 -0.16611975793131187
1560004916.82855868 31.257110595703125 20.477354049682617 0.0 0.0 0.0 0.9876713801908875 -0.15654151127361435
1560004916.85350966 31.245256423950195 20.48092269897461 0.0 0.0 0.0 0.9890746439166571 -0.1474155648537086
1560004916.87853479 31.241857528686523 20.48303985595703 0.0 0.0 0.0 0.9902725974979482 -0.13914087337898548
1560004916.90354180 31.24561882019043 20.48821449279785 0.0 0.0 0.0 0.9913667540766183 -0.13111811054003916
1560004916.92847967 31.236528396606445 20.48576545715332 0.0 0.0 0.0 0.9926034439907151 -0.12140182444169265
1560004916.95349979 31.23143196105957 20.486568450927734 0.0 0.0 0.0 0.9935622404633617 -0.11328757357020688
1560004916.97852564 31.22824478149414 20.48466682434082 0.0 0.0 0.0 0.9943771362140738 -0.10589669954581775
1560004917.00351381 31.21773338317871 20.487112045288086 0.0 0.0 0.0 0.9952777624628715 -0.09706789143120438
1560004917.02849174 31.21946907043457 20.48610496520996 0.0 0.0 0.0 0.9960423199559831 -0.08888023884251676
1560004917.05344272 31.215282440185547 20.4872989654541 0.0 0.0 0.0 0.9967341246154807 -0.0807532341582139
1560004917.07843685 31.2123966217041 20.49411392211914 0.0 0.0 0.0 0.9972174975251638 -0.07454704977160267
1560004917.10345864 31.2094669342041 20.485836029052734 0.0 0.0 0.0 0.9978316459646415 -0.06581797863422097
1560004917.12850571 31.20393180847168 20.50078582763672 0.0 0.0 0.0 0.9981568513517837 -0.06068690220709291
1560004917.15341473 31.199880599975586 20.506654739379883 0.0 0.0 0.0 0.9985267821041462 -0.054261085694436495
1560004917.17843866 31.191564559936523 20.507535934448242 0.0 0.0 0.0 0.9988378768807578 -0.048196428377423814
1560004917.20340276 31.181093215942383 20.512052536010742 0.0 0.0 0.0 0.9991037508310173 -0.042328419240415596
1560004917.22843385 31.187931060791016 20.513057708740234 0.0 0.0 0.0 0.999353169002936 -0.03596169634193198
1560004917.25339174 31.18785285949707 20.506244659423828 0.0 0.0 0.0 0.9995612960934008 -0.02961782152827748
1560004917.27840686 31.174116134643555 20.5153751373291 0.0 0.0 0.0 0.9996803795068249 -0.025281195167371373
1560004917.30336666 31.175643920898438 20.514259338378906 0.0 0.0 0.0 0.9998094908372517 -0.019518761019990064
1560004917.32843065 31.175628662109375 20.514667510986328 0.0 0.0 0.0 0.9998931014959905 -0.014621408301826302
1560004917.35333681 31.168292999267578 20.515653610229492 0.0 0.0 0.0 0.9999576128901182 -0.009207194094655419
1560004917.37836981 31.161788940429688 20.51677131652832 0.0 0.0 0.0 0.9999873400198709 -0.005031878375237079
1560004917.40332985 31.16557502746582 20.51885986328125 0.0 0.0 0.0 0.9999999931671247 -0.0001169006013930588
1560004917.42836070 31.155067443847656 20.52298355102539 0.0 0.0 0.0 0.9999909884867056 0.0042453439650114765
1560004917.45331073 31.15519142150879 20.527719497680664 0.0 0.0 0.0 0.9999651302358861 0.00835094679226496
1560004917.47835469 31.143850326538086 20.524423599243164 0.0 0.0 0.0 0.999915795790934 0.012976953717377266
1560004917.50335264 31.140296936035156 20.520551681518555 0.0 0.0 0.0 0.9998503036351741 0.017302321250340803
1560004917.52841187 31.13642692565918 20.527233123779297 0.0 0.0 0.0 0.9997888029261506 0.020551144578714608
1560004917.55328584 31.130292892456055 20.532352447509766 0.0 0.0 0.0 0.9997148274980383 0.02388019431594894
1560004917.57837272 31.124862670898438 20.527029037475586 0.0 0.0 0.0 0.9996116595832079 0.02786628833025673
1560004917.60327983 31.121368408203125 20.530981063842773 0.0 0.0 0.0 0.9995078560665238 0.031369502088833906
1560004917.62827778 31.11331558227539 20.528894424438477 0.0 0.0 0.0 0.9994062546238005 0.034454872207388146
1560004917.65333676 31.09869956970215 20.53840446472168 0.0 0.0 0.0 0.9993740088726906 0.03537782341704322
1560004917.67832780 31.091997146606445 20.538654327392578 0.0 0.0 0.0 0.9992705014637336 0.0381898534223222
1560004917.70328569 31.09419822692871 20.538082122802734 0.0 0.0 0.0 0.9991895159964543 0.04025308836314705
1560004917.72832584 31.098711013793945 20.53145408630371 0.0 0.0 0.0 0.9990672631094674 0.04318105815005459
1560004917.75333285 31.08289909362793 20.5424747467041 0.0 0.0 0.0 0.9990437363408616 0.0437219953580646
1560004917.77828264 31.08721923828125 20.531593322753906 0.0 0.0 0.0 0.9988993237142498 0.04690566152624252
1560004917.80323672 31.06943702697754 20.540355682373047 0.0 0.0 0.0 0.9988834257738174 0.047243007041916446
1560004917.82821870 31.062490463256836 20.53787612915039 0.0 0.0 0.0 0.9988069413438705 0.0488333279974048
1560004917.85323882 31.058698654174805 20.53618812561035 0.0 0.0 0.0 0.9987632492474317 0.049718929520986485
1560004917.87822580 31.047658920288086 20.54235076904297 0.0 0.0 0.0 0.9987335569975051 0.05031184877452977
1560004917.90324974 31.046972274780273 20.540283203125 0.0 0.0 0.0 0.9986858610642558 0.051249886930078176
1560004917.92823982 31.03846549987793 20.54015350341797 0.0 0.0 0.0 0.9986451178509064 0.052037761217686926
1560004917.95322084 31.03933334350586 20.53862953186035 0.0 0.0 0.0 0.9986183622119945 0.05254870743447494
1560004917.97818565 31.025733947753906 20.537099838256836 0.0 0.0 0.0 0.9985951693029608 0.05298761973132088
1560004918.00319576 31.008731842041016 20.548364639282227 0.0 0.0 0.0 0.9986755035384488 0.051451322939507
1560004918.02811575 30.998981475830078 20.54602813720703 0.0 0.0 0.0 0.99867460176419 0.0514688234870047
1560004918.05312371 30.984289169311523 20.54739761352539 0.0 0.0 0.0 0.9987060298893334 0.05085534251861494
1560004918.07815576 30.976024627685547 20.545377731323242 0.0 0.0 0.0 0.9987262172847748 0.050457337504512714
1560004918.10309863 30.970590591430664 20.545671463012695 0.0 0.0 0.0 0.9987856515934608 0.0492668465707527
1560004918.12809873 30.971349716186523 20.538639068603516 0.0 0.0 0.0 0.9987668383779957 0.049646777905746654
1560004918.15318966 30.964757919311523 20.53716468811035 0.0 0.0 0.0 0.9988337307132713 0.048282278212698156
1560004918.17810678 30.934011459350586 20.548978805541992 0.0 0.0 0.0 0.9989928430411581 0.04486980669162917
1560004918.20311570 30.940528869628906 20.539052963256836 0.0 0.0 0.0 0.9990036614120905 0.04462829243021855
1560004918.22804976 30.922624588012695 20.543004989624023 0.0 0.0 0.0 0.9991007611461102 0.042398927784358845
1560004918.25304365 30.91863250732422 20.538707733154297 0.0 0.0 0.0 0.9991935992006098 0.04015160415887791
1560004918.27810073 30.90404510498047 20.545095443725586 0.0 0.0 0.0 0.9993407073739259 0.036306343596975266
1560004918.30307174 30.894535064697266 20.54741859436035 0.0 0.0 0.0 0.9994368682565169 0.03355512434197766
1560004918.32801366 30.888837814331055 20.537944793701172 0.0 0.0 0.0 0.9995005972401043 0.031599938554921
1560004918.35306382 30.868120193481445 20.546762466430664 0.0 0.0 0.0 0.9996473919235284 0.026553565118226614
1560004918.37801671 30.867799758911133 20.540983200073242 0.0 0.0 0.0 0.9997059083198472 0.024250708657470966
1560004918.40299368 30.862823486328125 20.532878875732422 0.0 0.0 0.0 0.9997859761607698 0.02068820611499997
1560004918.42798686 30.84636688232422 20.535747528076172 0.0 0.0 0.0 0.9998841471552864 0.015221441046938311
1560004918.45296979 30.84172248840332 20.53270721435547 0.0 0.0 0.0 0.9999404801413971 0.010910370048364097
1560004918.47799873 30.829601287841797 20.536903381347656 0.0 0.0 0.0 0.9999791633519537 0.006455452108618565
1560004918.50296879 30.826589584350586 20.53108787536621 0.0 0.0 0.0 0.9999991508972372 0.001303151873142395
1560004918.52794075 30.805402755737305 20.53150749206543 0.0 0.0 0.0 0.9999906002753529 -0.004335822982919215
1560004918.55294085 30.7974910736084 20.52626609802246 0.0 0.0 0.0 0.9999497048796094 -0.010029342509963002
1560004918.57798266 30.789981842041016 20.5235538482666 0.0 0.0 0.0 0.9998836112485423 -0.015256603703769451
1560004918.60296774 30.784231185913086 20.516138076782227 0.0 0.0 0.0 0.9997906753715823 -0.02045984946268103
1560004918.62790871 30.763256072998047 20.517866134643555 0.0 0.0 0.0 0.9996180510218411 -0.027636064685406334
1560004918.65289164 30.757694244384766 20.51221466064453 0.0 0.0 0.0 0.9994094458367193 -0.0343621822988793
1560004918.67792082 30.745092391967773 20.508474349975586 0.0 0.0 0.0 0.9991706451572152 -0.04071881452245584
1560004918.70289063 30.73362159729004 20.504945755004883 0.0 0.0 0.0 0.9988602217541149 -0.04773109465872672
1560004918.72793770 30.7266845703125 20.503814697265625 0.0 0.0 0.0 0.9983967289662941 -0.05660363583202496
1560004918.75287080 30.718585968017578 20.500661849975586 0.0 0.0 0.0 0.9979398724387406 -0.0641561454340135
1560004918.77794170 30.70965003967285 20.490787506103516 0.0 0.0 0.0 0.9973901511814451 -0.07220032081821999
1560004918.80293179 30.696035385131836 20.49013328552246 0.0 0.0 0.0 0.9966772368874014 -0.08145235092061248
1560004918.82791567 30.685646057128906 20.487873077392578 0.0 0.0 0.0 0.9958691752281553 -0.09079970170872767
1560004918.85286784 30.6761531829834 20.47344398498535 0.0 0.0 0.0 0.9952219637222178 -0.0976383271307563
1560004918.87780070 30.663776397705078 20.469585418701172 0.0 0.0 0.0 0.9941578898136685 -0.10793558320236088
1560004918.90284872 30.658302307128906 20.471338272094727 0.0 0.0 0.0 0.9931200350748128 -0.11710079390423649
1560004918.92781067 30.640607833862305 20.458282470703125 0.0 0.0 0.0 0.9919822076746907 -0.1263776074185889
1560004918.95281386 30.639034271240234 20.450292587280273 0.0 0.0 0.0 0.9908912597055757 -0.13466444014326
1560004918.97779584 30.619091033935547 20.4550838470459 0.0 0.0 0.0 0.9892485061179761 -0.14624429268642386
1560004919.00279474 30.612743377685547 20.447847366333008 0.0 0.0 0.0 0.9879248348508002 -0.15493392360945038
1560004919.02780986 30.600372314453125 20.443437576293945 0.0 0.0 0.0 0.9862103448090677 -0.1654966942013643
1560004919.05275369 30.591169357299805 20.43631362915039 0.0 0.0 0.0 0.9847190820039676 -0.17415030731314687
1560004919.07774687 30.58323097229004 20.42865753173828 0.0 0.0 0.0 0.9829493797167105 -0.18387636312080544
1560004919.10278082 30.573993682861328 20.423553466796875 0.0 0.0 0.0 0.9811612602212496 -0.1931905314477114
1560004919.12772083 30.56288719177246 20.4172306060791 0.0 0.0 0.0 0.9793612606132723 -0.2021175925296513
1560004919.15275574 30.5567684173584 20.410058975219727 0.0 0.0 0.0 0.9774806188031919 -0.2110252114419727
1560004919.17780375 30.54574203491211 20.401193618774414 0.0 0.0 0.0 0.9756583120685546 -0.21929627924691103
1560004919.20273066 30.53604507446289 20.389450073242188 0.0 0.0 0.0 0.9737833780084829 -0.22747732351684619
1560004919.22773170 30.529020309448242 20.37989616394043 0.0 0.0 0.0 0.9719363403091904 -0.23524402306196326
1560004919.25266576 30.52034568786621 20.376651763916016 0.0 0.0 0.0 0.9695691501376655 -0.24481761191001916
1560004919.27775168 30.507490158081055 20.369014739990234 0.0 0.0 0.0 0.9673337913953434 -0.2535060867606734
1560004919.30267167 30.49934959411621 20.36046028137207 0.0 0.0 0.0 0.9652980646996197 -0.2611506199249185
1560004919.32769871 30.49344825744629 20.354595184326172 0.0 0.0 0.0 0.9632962598694779 -0.26844052548278774
1560004919.35264373 30.519969940185547 20.33003044128418 0.0 0.0 0.0 0.9618413681280417 -0.2736077165534208
1560004919.37768579 30.513273239135742 20.32181167602539 0.0 0.0 0.0 0.9597310244156041 -0.2809205595433971
1560004919.40269184 30.504722595214844 20.310144424438477 0.0 0.0 0.0 0.9575840459416398 -0.28815411667723795
1560004919.42774081 30.497135162353516 20.304763793945312 0.0 0.0 0.0 0.9549837267982749 -0.29665818975797387
1560004919.45273685 30.48643684387207 20.297948837280273 0.0 0.0 0.0 0.9528189998061235 -0.3035390479138697
1560004919.47774386 30.444400787353516 20.302698135375977 0.0 0.0 0.0 0.9491486434680529 -0.31482829066453843
1560004919.50263476 30.439821243286133 20.29310417175293 0.0 0.0 0.0 0.9471906872036321 -0.3206708625284048
1560004919.52764177 30.433759689331055 20.287433624267578 0.0 0.0 0.0 0.9445433703965952 -0.32838669497992806
1560004919.55254269 30.420867919921875 20.268566131591797 0.0 0.0 0.0 0.9420448324162085 -0.3354870097603151
1560004919.57758570 30.426021575927734 20.264001846313477 0.0 0.0 0.0 0.9396966144129745 -0.3420091707261569
1560004919.60261583 30.410070419311523 20.25164222717285 0.0 0.0 0.0 0.9373202327266227 -0.348469197091091
1560004919.62762475 30.417055130004883 20.241607666015625 0.0 0.0 0.0 0.9349496952112399 -0.3547803086762421
1560004919.65259266 30.39068603515625 20.23130989074707 0.0 0.0 0.0 0.9316595882327207 -0.3633323707764528
1560004919.67763686 30.374534606933594 20.216978073120117 0.0 0.0 0.0 0.9294036151773529 -0.3690649266663892
1560004919.70258379 30.375701904296875 20.217748641967773 0.0 0.0 0.0 0.9266079710189853 -0.3760288127844454
1560004919.72756886 30.358280181884766 20.205604553222656 0.0 0.0 0.0 0.9239426583546974 -0.3825309975315139
1560004919.75257277 30.357927322387695 20.185638427734375 0.0 0.0 0.0 0.921373145775911 -0.3886792073715827
1560004919.77751279 30.34695053100586 20.18183708190918 0.0 0.0 0.0 0.9184430847913406 -0.3955531569826823
1560004919.80250883 30.347373962402344 20.174938201904297 0.0 0.0 0.0 0.9153865076085035 -0.402576131543224
1560004919.82757568 30.345741271972656 20.169475555419922 0.0 0.0 0.0 0.9129140457560007 -0.4081518651940856
1560004919.85247064 30.334613800048828 20.15412139892578 0.0 0.0 0.0 0.9096378699941713 -0.41540214909466583
1560004919.87750864 30.337514877319336 20.149927139282227 0.0 0.0 0.0 0.9068460705414916 -0.42146198445821437
1560004919.90248084 30.325836181640625 20.1367244720459 0.0 0.0 0.0 0.9029620192066126 -0.42972036473771785
1560004919.92748165 30.317352294921875 20.124040603637695 0.0 0.0 0.0 0.899650186856882 -0.43661143055167184
1560004919.95249867 30.312501907348633 20.11492919921875 0.0 0.0 0.0 0.8957909063123336 -0.44447570481200427
1560004919.97749186 30.31144905090332 20.10157585144043 0.0 0.0 0.0 0.8922025359001393 -0.45163551115181444
1560004920.00243378 30.304800033569336 20.09208869934082 0.0 0.0 0.0 0.8881495935858078 -0.4595544575057069
1560004920.02746582 30.306419372558594 20.082632064819336 0.0 0.0 0.0 0.8842534998788978 -0.4670072247320378
1560004920.05242276 30.297426223754883 20.07541847229004 0.0 0.0 0.0 0.880051675201571 -0.47487793060418
1560004920.07746387 30.300907135009766 20.066221237182617 0.0 0.0 0.0 0.8759458145120713 -0.4824095045070982
1560004920.10242677 30.298641204833984 20.048736572265625 0.0 0.0 0.0 0.8716355343021117 -0.4901545627063696
1560004920.12735772 30.289262771606445 20.036550521850586 0.0 0.0 0.0 0.8671650052158345 -0.49802093703881756
1560004920.15243983 30.284833908081055 20.01563835144043 0.0 0.0 0.0 -0.8625827185670579 0.5059160539352981
1560004920.17735267 30.28860855102539 20.005056381225586 0.0 0.0 0.0 -0.8573093460169323 0.5148015979307172
1560004920.20239973 30.27105712890625 20.000980377197266 0.0 0.0 0.0 -0.8525445081427163 0.522654629402337
1560004920.22738266 30.264129638671875 19.990833282470703 0.0 0.0 0.0 -0.8474082427945085 0.5309418706825856
1560004920.25231266 30.27460289001465 19.972320556640625 0.0 0.0 0.0 -0.8428018814119508 0.5382239205836882
1560004920.27735686 30.268600463867188 19.965667724609375 0.0 0.0 0.0 -0.8382462319826767 0.5452918984973506
1560004920.30233383 30.27625846862793 19.948537826538086 0.0 0.0 0.0 -0.8346463310369014 0.5507862580771592
1560004920.32730079 30.268529891967773 19.942035675048828 0.0 0.0 0.0 -0.8302309799490868 0.5574195187942197
1560004920.35232067 30.270021438598633 19.92588233947754 0.0 0.0 0.0 -0.8270355993272662 0.5621495507828761
1560004920.37729383 30.264892578125 19.914520263671875 0.0 0.0 0.0 -0.8238798942447556 0.5667644306581442
1560004920.40230775 30.26776123046875 19.902172088623047 0.0 0.0 0.0 -0.8217109191269288 0.5699045230453764
1560004920.42732763 30.25468635559082 19.881683349609375 0.0 0.0 0.0 -0.8188230153428477 0.5740460517631376
1560004920.45236087 30.252870559692383 19.868602752685547 0.0 0.0 0.0 -0.8177496755080238 0.5755740336451269
